"lon","lat","dateTime","refID","tripID","contBlock"
-24.5484643357202,15.6665783244796,2017-01-26 23:02:00,29,1,1
-24.5504206304746,15.6640475334721,2017-01-26 23:07:00,29,1,1
-24.552376925229,15.6615167424646,2017-01-26 23:12:00,29,1,1
-24.5543332199833,15.6589859514571,2017-01-26 23:17:00,29,1,1
-24.5562880045939,15.656510278229,2017-01-26 23:22:00,29,1,1
-24.5582140964714,15.6550818428096,2017-01-26 23:27:00,29,1,1
-24.5601401883489,15.6536534073901,2017-01-26 23:32:00,29,1,1
-24.5620662802264,15.6522249719707,2017-01-26 23:37:00,29,1,1
-24.5639923721039,15.6507965365513,2017-01-26 23:42:00,29,1,1
-24.5659176314932,15.6493535433987,2017-01-26 23:47:00,29,1,1
-24.5678245121051,15.6475891602927,2017-01-26 23:52:00,29,1,1
-24.569731392717,15.6458247771866,2017-01-26 23:57:00,29,1,1
-24.5716382733289,15.6440603940805,2017-01-27 00:02:00,29,1,1
-24.5735451539408,15.6422960109744,2017-01-27 00:07:00,29,1,1
-24.5754520345527,15.6405316278683,2017-01-27 00:12:00,29,1,1
-24.5773589151646,15.6387672447622,2017-01-27 00:17:00,29,1,1
-24.5792657957765,15.6370028616561,2017-01-27 00:22:00,29,1,1
-24.5811726763884,15.6352384785501,2017-01-27 00:27:00,29,1,1
-24.5830795570003,15.633474095444,2017-01-27 00:32:00,29,1,1
-24.5849888198659,15.6316822001676,2017-01-27 00:37:00,29,1,1
-24.5870148131601,15.6285422085499,2017-01-27 00:42:00,29,1,1
-24.5890408064543,15.6254022169321,2017-01-27 00:47:00,29,1,1
-24.5910667997485,15.6222622253143,2017-01-27 00:52:00,29,1,1
-24.5930889148271,15.6192029955452,2017-01-27 00:57:00,29,1,1
-24.5950254108378,15.6179267388963,2017-01-27 01:02:00,29,1,1
-24.5969619068484,15.6166504822473,2017-01-27 01:07:00,29,1,1
-24.598898402859,15.6153742255984,2017-01-27 01:12:00,29,1,1
-24.6008348988697,15.6140979689495,2017-01-27 01:17:00,29,1,1
-24.6026398074347,15.612312535365,2017-01-27 01:22:00,29,1,1
-24.6001900552579,15.5940637141996,2017-01-27 01:27:00,29,1,1
-24.597740303081,15.5758148930342,2017-01-27 01:32:00,29,1,1
-24.5952905509042,15.5575660718687,2017-01-27 01:37:00,29,1,1
-24.5928407987274,15.5393172507033,2017-01-27 01:42:00,29,1,1
-24.5905750111481,15.5219942670549,2017-01-27 01:47:00,29,1,1
-24.5915745951747,15.5211048993344,2017-01-27 01:52:00,29,1,1
-24.5925741792013,15.520215531614,2017-01-27 01:57:00,29,1,1
-24.593573763228,15.5193261638935,2017-01-27 02:02:00,29,1,1
-24.5945743719138,15.5184405266777,2017-01-27 02:07:00,29,1,1
-24.5955959129246,15.517631098343,2017-01-27 02:12:00,29,1,1
-24.5966174539354,15.5168216700083,2017-01-27 02:17:00,29,1,1
-24.5976389949461,15.5160122416736,2017-01-27 02:22:00,29,1,1
-24.598659113361,15.5151890910373,2017-01-27 02:27:00,29,1,1
-24.5996196859751,15.5137915640664,2017-01-27 02:32:00,29,1,1
-24.6005802585892,15.5123940370954,2017-01-27 02:37:00,29,1,1
-24.6015408312033,15.5109965101245,2017-01-27 02:42:00,29,1,1
-24.6025022592654,15.5096024459099,2017-01-27 02:47:00,29,1,1
-24.6035911490818,15.5087243323873,2017-01-27 02:52:00,29,1,1
-24.6046800388982,15.5078462188648,2017-01-27 02:57:00,29,1,1
-24.6057689287145,15.5069681053422,2017-01-27 03:02:00,29,1,1
-24.6068551061208,15.5060863153846,2017-01-27 03:07:00,29,1,1
-24.6077405651778,15.5049324692308,2017-01-27 03:12:00,29,1,1
-24.6086260242349,15.5037786230769,2017-01-27 03:17:00,29,1,1
-24.609511483292,15.5026247769231,2017-01-27 03:22:00,29,1,1
-24.610396942349,15.5014709307692,2017-01-27 03:27:00,29,1,1
-24.6116418768848,15.500789746396,2017-01-27 03:32:00,29,1,1
-24.6128929042254,15.5001165732394,2017-01-27 03:37:00,29,1,1
-24.6141439315659,15.4994434000828,2017-01-27 03:42:00,29,1,1
-24.6153949589064,15.4987702269263,2017-01-27 03:47:00,29,1,1
-24.6164908242152,15.4980905699552,2017-01-27 03:52:00,29,1,1
-24.6175802244395,15.4974106428251,2017-01-27 03:57:00,29,1,1
-24.6186696246637,15.4967307156951,2017-01-27 04:02:00,29,1,1
-24.6197590248879,15.496050788565,2017-01-27 04:07:00,29,1,1
-24.6208484251121,15.495370861435,2017-01-27 04:12:00,29,1,1
-24.6219388299585,15.4946914356846,2017-01-27 04:17:00,29,1,1
-24.6231035768465,15.4940491120332,2017-01-27 04:22:00,29,1,1
-24.6242683237344,15.4934067883817,2017-01-27 04:27:00,29,1,1
-24.6254330706224,15.4927644647303,2017-01-27 04:32:00,29,1,1
-24.6265978175104,15.4921221410788,2017-01-27 04:37:00,29,1,1
-24.6277995128738,15.491527711794,2017-01-27 04:42:00,29,1,1
-24.6290013318106,15.490933442691,2017-01-27 04:47:00,29,1,1
-24.6302031507475,15.490339173588,2017-01-27 04:52:00,29,1,1
-24.6314049696844,15.489744904485,2017-01-27 04:57:00,29,1,1
-24.6324691872924,15.4893339813123,2017-01-27 05:02:00,29,1,1
-24.6335310726744,15.4889261656977,2017-01-27 05:07:00,29,1,1
-24.6345929580565,15.4885183500831,2017-01-27 05:12:00,29,1,1
-24.6356548434385,15.4881105344684,2017-01-27 05:17:00,29,1,1
-24.6367443666393,15.4875997502876,2017-01-27 05:22:00,29,1,1
-24.6378347446179,15.4870857815119,2017-01-27 05:27:00,29,1,1
-24.6389251225966,15.4865718127362,2017-01-27 05:32:00,29,1,1
-24.6400155005752,15.4860578439606,2017-01-27 05:37:00,29,1,1
-24.653106271585,15.4812196967448,2017-01-27 06:33:00,29,1,2
-24.6541765514755,15.4807294290234,2017-01-27 06:38:00,29,1,2
-24.655246831366,15.4802391613021,2017-01-27 06:43:00,29,1,2
-24.6563171112565,15.4797488935808,2017-01-27 06:48:00,29,1,2
-24.6573873911469,15.4792586258594,2017-01-27 06:53:00,29,1,2
-24.6584576710374,15.4787683581381,2017-01-27 06:58:00,29,1,2
-24.6595279509279,15.4782780904168,2017-01-27 07:03:00,29,1,2
-24.6605982308184,15.4777878226955,2017-01-27 07:08:00,29,1,2
-24.6616685107089,15.4772975549741,2017-01-27 07:13:00,29,1,2
-24.6627387905993,15.4768072872528,2017-01-27 07:18:00,29,1,2
-24.6638090704898,15.4763170195315,2017-01-27 07:23:00,29,1,2
-24.663354676032,15.4770474900133,2017-01-27 07:28:00,29,1,2
-24.6559545428762,15.4833391011984,2017-01-27 07:33:00,29,1,2
-24.6485544097204,15.4896307123835,2017-01-27 07:38:00,29,1,2
-24.6411542765646,15.4959223235686,2017-01-27 07:43:00,29,1,2
-24.6337541434088,15.5022139347537,2017-01-27 07:48:00,29,1,2
-24.6267077853874,15.5073026328963,2017-01-27 07:53:00,29,1,2
-24.6213486626222,15.5066543611442,2017-01-27 07:58:00,29,1,2
-24.615989539857,15.5060060893921,2017-01-27 08:03:00,29,1,2
-24.6106304170918,15.50535781764,2017-01-27 08:08:00,29,1,2
-24.6052712943266,15.504709545888,2017-01-27 08:13:00,29,1,2
-24.5999121715614,15.5040612741359,2017-01-27 08:18:00,29,1,2
-24.5945530487962,15.5034130023838,2017-01-27 08:23:00,29,1,2
-24.589193926031,15.5027647306317,2017-01-27 08:28:00,29,1,2
-24.5838348032658,15.5021164588796,2017-01-27 08:33:00,29,1,2
-24.5784756805006,15.5014681871275,2017-01-27 08:38:00,29,1,2
-24.5731165577354,15.5008199153754,2017-01-27 08:43:00,29,1,2
-24.5677574349702,15.5001716436234,2017-01-27 08:48:00,29,1,2
-24.562398312205,15.4995233718713,2017-01-27 08:53:00,29,1,2
-24.5570391894398,15.4988751001192,2017-01-27 08:58:00,29,1,2
-24.5521573962343,15.4983271046025,2017-01-27 09:03:00,29,1,2
-24.5493105343096,15.4982066025105,2017-01-27 09:08:00,29,1,2
-24.5464636723849,15.4980861004184,2017-01-27 09:13:00,29,1,2
-24.5436168104603,15.4979655983264,2017-01-27 09:18:00,29,1,2
-24.5414825269551,15.4976916184692,2017-01-27 09:23:00,29,1,2
-24.5420836251248,15.49682848203,2017-01-27 09:28:00,29,1,2
-24.5426847232945,15.4959653455907,2017-01-27 09:33:00,29,1,2
-24.5432858214642,15.4951022091514,2017-01-27 09:38:00,29,1,2
-24.5439105712446,15.4942337772532,2017-01-27 09:43:00,29,1,2
-24.5446299274678,15.4933441635193,2017-01-27 09:48:00,29,1,2
-24.545349283691,15.4924545497854,2017-01-27 09:53:00,29,1,2
-24.5460686399142,15.4915649360515,2017-01-27 09:58:00,29,1,2
-24.5467879961373,15.4906753223176,2017-01-27 10:03:00,29,1,2
-24.5475073523605,15.4897857085837,2017-01-27 10:08:00,29,1,2
-24.5482267085837,15.4888960948498,2017-01-27 10:13:00,29,1,2
-24.5489104286,15.4880396514,2017-01-27 10:18:00,29,1,2
-24.5494600886,15.4873079914,2017-01-27 10:23:00,29,1,2
-24.5500097486,15.4865763314,2017-01-27 10:28:00,29,1,2
-24.5505594086,15.4858446714,2017-01-27 10:33:00,29,1,2
-24.5511090686,15.4851130114,2017-01-27 10:38:00,29,1,2
-24.5516762766861,15.4844516836803,2017-01-27 10:43:00,29,1,2
-24.5523094990008,15.4840549393006,2017-01-27 10:48:00,29,1,2
-24.5529427213156,15.4836581949209,2017-01-27 10:53:00,29,1,2
-24.5535759436303,15.4832614505412,2017-01-27 10:58:00,29,1,2
-24.5542278653687,15.4828446491301,2017-01-27 11:03:00,29,1,2
-24.5549515687655,15.4823508545982,2017-01-27 11:08:00,29,1,2
-24.5556752721624,15.4818570600663,2017-01-27 11:13:00,29,1,2
-24.5563989755592,15.4813632655344,2017-01-27 11:18:00,29,1,2
-24.5553414589958,15.4802147753138,2017-01-27 11:23:00,29,1,2
-24.5463494171548,15.4761499133891,2017-01-27 11:28:00,29,1,2
-24.5373573753138,15.4720850514644,2017-01-27 11:33:00,29,1,2
-24.5283653334728,15.4680201895397,2017-01-27 11:38:00,29,1,2
-24.521185865,15.464834135,2017-01-27 11:43:00,29,1,2
-24.52125669,15.46516331,2017-01-27 11:48:00,29,1,2
-24.521327515,15.465492485,2017-01-27 11:53:00,29,1,2
-24.52139834,15.46582166,2017-01-27 11:58:00,29,1,2
-24.5215774269103,15.465945051495,2017-01-27 12:03:00,29,1,2
-24.5221895614618,15.4652453089701,2017-01-27 12:08:00,29,1,2
-24.5228016960133,15.4645455664452,2017-01-27 12:13:00,29,1,2
-24.5234138305648,15.4638458239203,2017-01-27 12:18:00,29,1,2
-24.524127535012,15.4638833263789,2017-01-27 12:23:00,29,1,2
-24.5252837940048,15.4671331105516,2017-01-27 12:28:00,29,1,2
-24.5264400529976,15.4703828947242,2017-01-27 12:33:00,29,1,2
-24.5275963119904,15.4736326788969,2017-01-27 12:38:00,29,1,2
-24.5287484777971,15.4768115758023,2017-01-27 12:43:00,29,1,2
-24.5296591456201,15.4758081239376,2017-01-27 12:48:00,29,1,2
-24.5305698134432,15.4748046720729,2017-01-27 12:53:00,29,1,2
-24.5314804812663,15.4738012202082,2017-01-27 12:58:00,29,1,2
-24.5324045510356,15.4727759611433,2017-01-27 13:03:00,29,1,2
-24.5333925377796,15.4716466985087,2017-01-27 13:08:00,29,1,2
-24.5343805245236,15.4705174358741,2017-01-27 13:13:00,29,1,2
-24.5353685112676,15.4693881732394,2017-01-27 13:18:00,29,1,2
-24.536330598995,15.4682538665829,2017-01-27 13:23:00,29,1,2
