"","ID","Date_Time","Latitude","Longitude","BirdId","trip_id","Date","Time","DateTime","nestLoc_lat","nestLoc_lon","tripID","X","Y","Returns","StartsOut","ColDist","dataGroup.Longitude","dataGroup.Latitude"
"243","280139_1",2018-12-16 14:59:47,13.8674651789192,-25.1540001274792,"280139","280139_1",2018-12-16,"14:59:47",2018-12-16 14:59:47,14.970429,-24.638775,"280139_1_01",-25.1540001274792,13.8674651789192,"Yes","",134086.173277845,-25.1540001274792,13.8674651789192
"244","280139_1",2018-12-16 16:59:47,14.1077756302954,-25.2895551724053,"280139","280139_1",2018-12-16,"16:59:47",2018-12-16 16:59:47,14.970429,-24.638775,"280139_1_01",-25.2895551724053,14.1077756302954,"Yes","",118445.941563828,-25.2895551724053,14.1077756302954
"245","280139_1",2018-12-16 18:59:47,14.2468147017287,-25.3139646126634,"280139","280139_1",2018-12-16,"18:59:47",2018-12-16 18:59:47,14.970429,-24.638775,"280139_1_01",-25.3139646126634,14.2468147017287,"Yes","",108176.647018917,-25.3139646126634,14.2468147017287
"246","280139_1",2018-12-16 20:59:47,14.2456261677398,-25.0135457357463,"280139","280139_1",2018-12-16,"20:59:47",2018-12-16 20:59:47,14.970429,-24.638775,"280139_1_01",-25.0135457357463,14.2456261677398,"Yes","",89786.9116307112,-25.0135457357463,14.2456261677398
"247","280139_1",2018-12-16 22:59:47,14.4697458761416,-24.8911989903644,"280139","280139_1",2018-12-16,"22:59:47",2018-12-16 22:59:47,14.970429,-24.638775,"280139_1_01",-24.8911989903644,14.4697458761416,"Yes","",61707.9386039566,-24.8911989903644,14.4697458761416
"248","280139_1",2018-12-17 00:59:47,14.614518910226,-24.8694220144859,"280139","280139_1",2018-12-17,"00:59:47",2018-12-17 00:59:47,14.970429,-24.638775,"280139_1_01",-24.8694220144859,14.614518910226,"Yes","",46554.2116375171,-24.8694220144859,14.614518910226
"249","280139_1",2018-12-17 02:59:47,14.8506462027231,-24.6316360463465,"280139","280139_1",2018-12-17,"02:59:47",2018-12-17 02:59:47,14.970429,-24.638775,"280139_1_01",-24.6316360463465,14.8506462027231,"Yes","",13275.8648068536,-24.6316360463465,14.8506462027231
"251","280139_1",2018-12-17 06:59:47,14.6057979309571,-24.7827070790339,"280139","280139_1",2018-12-17,"06:59:47",2018-12-17 06:59:47,14.970429,-24.638775,"280139_1_02",-24.7827070790339,14.6057979309571,"No","",43218.1096649431,-24.7827070790339,14.6057979309571
"252","280139_1",2018-12-17 08:59:47,14.4484876921994,-24.7225286933414,"280139","280139_1",2018-12-17,"08:59:47",2018-12-17 08:59:47,14.970429,-24.638775,"280139_1_02",-24.7225286933414,14.4484876921994,"No","",58450.4198222212,-24.7225286933414,14.4484876921994
"253","280139_1",2018-12-17 10:59:47,14.3658089854677,-24.96561447274,"280139","280139_1",2018-12-17,"10:59:47",2018-12-17 10:59:47,14.970429,-24.638775,"280139_1_02",-24.96561447274,14.3658089854677,"No","",75595.7648674701,-24.96561447274,14.3658089854677
"254","280139_1",2018-12-17 12:59:47,14.0411612526587,-24.727210255341,"280139","280139_1",2018-12-17,"12:59:47",2018-12-17 12:59:47,14.970429,-24.638775,"280139_1_02",-24.727210255341,14.0411612526587,"No","",103258.187817766,-24.727210255341,14.0411612526587
"255","280139_1",2018-12-17 14:59:47,13.8923683308427,-24.7332612976201,"280139","280139_1",2018-12-17,"14:59:47",2018-12-17 14:59:47,14.970429,-24.638775,"280139_1_02",-24.7332612976201,13.8923683308427,"No","",119713.739010534,-24.7332612976201,13.8923683308427
"256","280139_1",2018-12-17 16:59:47,13.7128280180879,-24.7227613845902,"280139","280139_1",2018-12-17,"16:59:47",2018-12-17 16:59:47,14.970429,-24.638775,"280139_1_02",-24.7227613845902,13.7128280180879,"No","",139437.804061046,-24.7227613845902,13.7128280180879
"257","280139_1",2018-12-17 18:59:47,13.6368700878148,-24.7785294974836,"280139","280139_1",2018-12-17,"18:59:47",2018-12-17 18:59:47,14.970429,-24.638775,"280139_1_02",-24.7785294974836,13.6368700878148,"No","",148315.212589576,-24.7785294974836,13.6368700878148
"258","280139_1",2018-12-17 20:59:47,13.798985973034,-24.9834710746297,"280139","280139_1",2018-12-17,"20:59:47",2018-12-17 20:59:47,14.970429,-24.638775,"280139_1_02",-24.9834710746297,13.798985973034,"No","",134836.808578695,-24.9834710746297,13.798985973034
"259","280139_1",2018-12-17 22:59:47,13.7346798922583,-24.9676414251287,"280139","280139_1",2018-12-17,"22:59:47",2018-12-17 22:59:47,14.970429,-24.638775,"280139_1_02",-24.9676414251287,13.7346798922583,"No","",141252.189149352,-24.9676414251287,13.7346798922583
"260","280139_1",2018-12-18 00:59:47,13.6009641510221,-24.7992517794117,"280139","280139_1",2018-12-18,"00:59:47",2018-12-18 00:59:47,14.970429,-24.638775,"280139_1_02",-24.7992517794117,13.6009641510221,"No","",152505.377392608,-24.7992517794117,13.6009641510221
"261","280139_1",2018-12-18 02:59:47,13.5895461602869,-24.803567784735,"280139","280139_1",2018-12-18,"02:59:47",2018-12-18 02:59:47,14.970429,-24.638775,"280139_1_02",-24.803567784735,13.5895461602869,"No","",153813.689234529,-24.803567784735,13.5895461602869
"262","280139_1",2018-12-18 04:59:47,13.5950804608077,-24.8058823575651,"280139","280139_1",2018-12-18,"04:59:47",2018-12-18 04:59:47,14.970429,-24.638775,"280139_1_02",-24.8058823575651,13.5950804608077,"No","",153234.682599889,-24.8058823575651,13.5950804608077
